Size,Selection,Run,Obj1,Obj2,Obj3
250,Roleta,7,7199.16,6930.23,7575.11
250,Roleta,7,7718.07,7433.35,7764.15
250,Roleta,7,7479.4,7409.02,7641.65
250,Roleta,7,7696.55,7321.22,7671.8
250,Roleta,7,7153.06,6730,7501.44
250,Roleta,7,7447,6897.35,7807.12
250,Roleta,7,7639.57,7384,7819.1
250,Roleta,7,6570.85,6444.71,6963.62
250,Roleta,7,7377.74,7082.17,7678.03
250,Roleta,7,7307.13,7078.51,7542.17
250,Roleta,7,6852.79,6710.49,7314.53
250,Roleta,7,7253.9,7205.67,7670.43
250,Roleta,7,7342.77,7197.97,7552.33
250,Roleta,7,7064.58,6911.57,7271.63
250,Roleta,7,7348.47,6934,7544.77
250,Roleta,7,7680.13,7411.98,8036.06
250,Roleta,7,7535.58,7066.75,7684.87
250,Roleta,7,7579.01,7365.57,7823.4
250,Roleta,7,7191.69,7374.77,7438.98
250,Roleta,7,7507.58,6996.17,7424.53
250,Roleta,7,7468.2,7223.69,7678.12
250,Roleta,7,6786.23,7009.97,6930.71
250,Roleta,7,7385.09,6818.15,7639.36
250,Roleta,7,7355.52,7141.32,7602.57
250,Roleta,7,7646.57,7301.97,7797.34
250,Roleta,7,7183.77,7159.19,7673.13
250,Roleta,7,7727.67,7287.91,7653.14
250,Roleta,7,7039.51,6912.48,7371.73
250,Roleta,7,7695.73,7562.18,7853.12
250,Roleta,7,7237.71,7257.3,7843.9
250,Roleta,7,7451.43,7156.19,7695.23
250,Roleta,7,7456.41,6881.16,7818.3
250,Roleta,7,7418.38,7117.94,7642.65
250,Roleta,7,7412.27,6877.99,7713.2
250,Roleta,7,7720.95,7050.18,7772.95
250,Roleta,7,7009.77,6881.1,7348.57
250,Roleta,7,7920.34,7334.05,7777.91
250,Roleta,7,7692.17,7119.47,7627.25
250,Roleta,7,7026.21,7350.82,8091.78
250,Roleta,7,7126.31,7344.17,8268.74
250,Roleta,7,7367.7,7151.14,7465.26
250,Roleta,7,7441.37,7155.2,7905.56
250,Roleta,7,7319.53,7254.45,7553.51
250,Roleta,7,7190.85,7047.41,7358.66
250,Roleta,7,7495.65,7245.16,7493.19
250,Roleta,7,7528.07,7398.57,7940.2
250,Roleta,7,7594.18,7722.98,7881.67
250,Roleta,7,7567.2,7253.99,7906.09
250,Roleta,7,7381.51,7233.13,7684.17
250,Roleta,7,7297.21,6933.75,7432.83
250,Roleta,7,7277.65,6935.97,7853.89
250,Roleta,7,7430.26,7010.48,7575.16
250,Roleta,7,6697.19,6601.42,7219.03
250,Roleta,7,7359.03,7366.81,8089.92
250,Roleta,7,7138.08,6973.05,7195.11
250,Roleta,7,7648.71,7094.15,7478.26
250,Roleta,7,7473.94,7235.84,7758
250,Roleta,7,7944.38,7396.4,7819.55
250,Roleta,7,7071.13,6762.12,7593.39
250,Roleta,7,6823.72,6308.26,7175.1
250,Roleta,7,7458.9,7085.46,7432.62
250,Roleta,7,7202.89,6970.96,7646.38
250,Roleta,7,7127.93,6938.67,7352.21
250,Roleta,7,7463.79,7209.23,7695.83
250,Roleta,7,7463.79,7209.23,7695.83
250,Roleta,8,7728.66,7802.22,7213.9
250,Roleta,8,7864.19,7971.68,7321.42
250,Roleta,8,7479.5,7951.86,7192.85
250,Roleta,8,7666.93,7941.55,7173.81
250,Roleta,8,7617,7982.73,7390.55
250,Roleta,8,7502.2,7720.9,7417.79
250,Roleta,8,7128.24,7692.11,7039.18
250,Roleta,8,7610.78,8197.75,7448.79
250,Roleta,8,7333.54,7597.14,7450.12
250,Roleta,8,7804.93,8030.4,7444
250,Roleta,8,8103.25,8475.76,7801.7
250,Roleta,8,7918.16,8459.39,7827.83
250,Roleta,8,7770.98,8432.1,7514.48
250,Roleta,8,7393.68,8035.12,7133.6
250,Roleta,8,8174.98,8294.74,7710.3
250,Roleta,8,7002.96,7930.32,7013.77
250,Roleta,8,7411.89,8117.34,7550.35
250,Roleta,8,8053.1,8560.37,7953.9
250,Roleta,8,7588.25,7968.01,7751.47
250,Roleta,8,7217.51,7628.97,7074.35
250,Roleta,8,7848.96,8207.77,7402.76
250,Roleta,8,7013.02,7745.62,6782.6
250,Roleta,8,7227.15,7443.05,7240.78
250,Roleta,8,7431.8,8207.05,7330.79
250,Roleta,8,7588.72,8112.69,7568.91
250,Roleta,8,7966.48,8529.35,7794.98
250,Roleta,8,7605.61,8144.57,7053.66
250,Roleta,8,7470.78,8475.48,7475.34
250,Roleta,8,7578.14,8096.92,7502.81
250,Roleta,8,7618.1,8036.71,7553.76
250,Roleta,8,8307.7,8372.06,7776.89
250,Roleta,8,7160.94,7558.67,7248.63
250,Roleta,8,7568.54,8223.43,7331.05
250,Roleta,8,7856,8297.01,7942.91
250,Roleta,8,7637.2,7951.26,7349.47
250,Roleta,8,7541.76,8112.47,7581.66
250,Roleta,8,7536.3,8413.17,7321.74
250,Roleta,8,7380.2,8283.53,7278.61
250,Roleta,8,7649.64,8437.22,7686.47
250,Roleta,8,7813.95,8202.06,7232.26
250,Roleta,8,7646.48,8245.4,7580.44
250,Roleta,8,7548.86,8458.65,7331.25
250,Roleta,8,7666.25,8393.87,7761.4
250,Roleta,8,7686.4,7970.91,7292.04
250,Roleta,8,6743.07,7310.71,6727.69
250,Roleta,8,7378.98,7718.91,7340.14
250,Roleta,8,7279.43,8059.3,7412.01
250,Roleta,8,7990.45,8554.2,7740.13
250,Roleta,8,7410.4,8069.62,7305.38
250,Roleta,8,7677.74,8167.9,7353.6
250,Roleta,8,7480.71,7781.43,7250.7
250,Roleta,8,8198.76,8374.75,7768.14
250,Roleta,8,7519.26,7860.41,7054.53
250,Roleta,8,8114.57,8438.8,7889.59
250,Roleta,8,7828.11,7874.37,7336.4
250,Roleta,8,7109.69,7568.42,7157.56
250,Roleta,8,7796.53,7910.33,7382.79
250,Roleta,8,7994.66,8468.93,7794.49
250,Roleta,8,7607.95,8066.82,7508.35
250,Roleta,8,7771.55,8175.63,7442.65
250,Roleta,8,8095.69,8235.11,7639.71
250,Roleta,8,8072.19,8139.37,7487.91
250,Roleta,8,7875.84,8320.76,7638.22
250,Roleta,8,7974.46,8058.19,7541.85
250,Roleta,8,7228.09,7454.49,7052.58
250,Roleta,8,6990.16,7360.21,6642.57
250,Roleta,8,7966.25,8447.07,7566.09
250,Roleta,8,7698.47,8318.71,7397.84
250,Roleta,8,7345.36,8178.31,7233.48
250,Roleta,8,7368.67,8307.96,7335.94
250,Roleta,8,7590.43,7860.27,7395.79
250,Roleta,8,7581.98,8381.34,7454.72
250,Roleta,8,7965.98,8243.77,7775.22
250,Roleta,8,7739.12,8062.68,7364.15
250,Roleta,8,7788.77,8769.55,7538.78
250,Roleta,8,8222.17,8238.58,7773.83
250,Roleta,8,7776.91,8747.99,8007.67
250,Roleta,8,6797.65,7180.44,6483.48
250,Roleta,8,7977.78,8191.37,7569.74
250,Roleta,8,7907,8340.47,7448.3
250,Roleta,8,7482.03,8270.24,7157.36
250,Roleta,8,7824.16,8475.32,7533.44
250,Roleta,8,7012.89,7461.29,6765.64
250,Roleta,8,7991.22,8020.24,7271.13
250,Roleta,8,7505.34,7454.43,7163.26
250,Roleta,8,7630.75,8063.36,7508.65
250,Roleta,8,7983.29,8403.03,7651.91
250,Roleta,8,8250.15,8379.89,7833.18
250,Roleta,8,7154.65,7814.18,6772.46
250,Roleta,8,8022.94,8565.26,7751.33
250,Roleta,8,6914.22,7108.76,6936.9
250,Roleta,8,6914.22,7108.76,6936.9
250,Roleta,9,8056.3,7411.47,7441.16
250,Roleta,9,7830.49,7533.04,7590.4
250,Roleta,9,7619.99,7166.91,7319.83
250,Roleta,9,7844.07,7212.6,7216.62
250,Roleta,9,7453.84,7358.04,7122.72
250,Roleta,9,8376.22,7787.68,7538.98
250,Roleta,9,8024.77,7606.81,7601.38
250,Roleta,9,7830.39,7595.26,7484.98
250,Roleta,9,8047.02,7581.53,7653.92
250,Roleta,9,7848.86,7397.63,7484.78
250,Roleta,9,7882.06,7659.92,7401.7
250,Roleta,9,8258.18,7794.57,7774.23
250,Roleta,9,8336.27,7628.61,7585.32
250,Roleta,9,7729.9,7013.08,7196.48
250,Roleta,9,8222.71,7436.39,7493.16
250,Roleta,9,7670.71,7120.94,7288.29
250,Roleta,9,7338.95,6825.37,7132.46
250,Roleta,9,8106.14,7732.78,7852.53
250,Roleta,9,7677.41,7188.25,7199.69
250,Roleta,9,7758.64,7175.28,7483.97
250,Roleta,9,7689.97,7319.12,7563.53
250,Roleta,9,7844.77,7219.88,7386.99
250,Roleta,9,7708.85,7470.34,7383.81
250,Roleta,9,8064.05,7412.47,7368.86
250,Roleta,9,8402.26,7982.97,7700.38
250,Roleta,9,7521.84,7392.59,7236.18
250,Roleta,9,7939.76,7704.22,7550.48
250,Roleta,9,7689.71,7284.65,7187.36
250,Roleta,9,8065.92,7445.46,7501.01
250,Roleta,9,7488.2,7238.75,7271.42
250,Roleta,9,7657.29,7669.05,7433.09
250,Roleta,9,7728.16,7513.18,7589.67
250,Roleta,9,7734.84,7506.97,7285.68
250,Roleta,9,7761.49,7729.6,7254.45
250,Roleta,9,8075.07,7446.71,7600.3
250,Roleta,9,8172.8,7565.94,7664.6
250,Roleta,9,7570.64,7504.87,7513.1
250,Roleta,9,7828.96,7676.7,7199.5
250,Roleta,9,7232.03,7206.45,7242.21
250,Roleta,9,8001.91,7375.18,7348.61
250,Roleta,9,7464.73,7130.88,7350.34
250,Roleta,9,8036.9,7406.15,7240.94
250,Roleta,9,7974.15,7477.81,7385.73
250,Roleta,9,8257.66,7922.11,7834.29
250,Roleta,9,7188.72,6758.15,6903.5
250,Roleta,9,7699.01,6874.59,7450.58
250,Roleta,9,7800.6,8043.35,7968.75
250,Roleta,9,8298.81,7926.07,7985.91
250,Roleta,9,7886.59,7536.39,7690.74
250,Roleta,9,7121.97,6747.26,6650.77
250,Roleta,9,7973.9,7646.56,7714.23
250,Roleta,9,7634.59,7629.13,7560.75
250,Roleta,9,8341.48,8112.54,7681.37
250,Roleta,9,7528.82,7524.4,7061.76
250,Roleta,9,8460.47,7994.08,7858.6
250,Roleta,9,8209.58,7799.14,7596.86
250,Roleta,9,7884.56,7573.74,7876.53
250,Roleta,9,8426.4,8010.44,7903.38
250,Roleta,9,7616.25,7471.74,7290.37
250,Roleta,9,8003.9,7907.91,7577.42
250,Roleta,9,7555.37,7359.12,7055.24
250,Roleta,9,8521.31,8064.77,7855.55
250,Roleta,9,8306.69,7806.01,7591.9
250,Roleta,9,8316.64,7923.72,7795.13
250,Roleta,9,7679.34,7764.73,7796.78
250,Roleta,9,7984.75,7536.43,7493.73
250,Roleta,9,8020.89,7554.14,7654.9
250,Roleta,9,7970.09,7641.39,7630.41
250,Roleta,9,7336.79,7139.03,7005.57
250,Roleta,9,8526,7977.22,7824.67
250,Roleta,9,8347.6,7918.15,7696.17
250,Roleta,9,8248.52,7587.92,7719.4
250,Roleta,9,7424.4,7344.07,7081.22
250,Roleta,9,7472.69,7344.62,7461.4
250,Roleta,9,7886.2,7422.59,7368.76
250,Roleta,9,8603.37,8026.85,7936.88
250,Roleta,9,8141.14,7561.17,7651.78
250,Roleta,9,7514.05,7524.38,7095
250,Roleta,9,8326.65,7742.44,7659.39
250,Roleta,9,7977.21,7783.69,7899.09
250,Roleta,9,7447.36,7733.86,7651.79
250,Roleta,9,7820.39,7310.44,7067.11
250,Roleta,9,7927.7,7471.64,7593.49
250,Roleta,9,7074.91,6528.59,6744.28
250,Roleta,9,7912.05,7222.84,7333.59
250,Roleta,9,7120.49,6780.85,7002.57
250,Roleta,9,7028.45,7215.32,6963.22
250,Roleta,9,7718.64,7761.21,7330.06
250,Roleta,9,7796.5,7927.54,7511.85
250,Roleta,9,8036.22,7314.36,7465.67
250,Roleta,9,7768.5,7236.86,7303.51
250,Roleta,9,7768.5,7236.86,7303.51
250,Roleta,10,7105.73,7271.46,6651.72
250,Roleta,10,7615.15,7850.89,7411.2
250,Roleta,10,6909.61,7055.41,6394.48
250,Roleta,10,7075.1,7293.09,6739.3
250,Roleta,10,6875.68,7238.1,6359.52
250,Roleta,10,7618.98,7678.39,6851.09
250,Roleta,10,7234.54,7484.17,6747.43
250,Roleta,10,7781.58,7728.71,6864.04
250,Roleta,10,7285.23,7551.75,6734.08
250,Roleta,10,6975.86,7320.5,6418.49
250,Roleta,10,6867.69,7149.99,6493.04
250,Roleta,10,7656.7,7794.26,6971.84
250,Roleta,10,7229.07,7554.75,6780.21
250,Roleta,10,7168.78,7449.48,6932.72
250,Roleta,10,7310.08,7663.22,6498.41
250,Roleta,10,7492.89,7835.59,6765.63
250,Roleta,10,5992.75,6294.49,5526.12
250,Roleta,10,7741.82,7534.7,6907.46
250,Roleta,10,6987.86,7455.85,6614.61
250,Roleta,10,6998.99,7616.95,6669.28
250,Roleta,10,7218.98,7259.11,6200.01
250,Roleta,10,7058.31,7222.04,6299.62
250,Roleta,10,6652.01,7412.68,6544.84
250,Roleta,10,6434.78,6899.52,5954.66
250,Roleta,10,7052.31,7319.35,6509.82
250,Roleta,10,7482.79,7998.49,7140.82
250,Roleta,10,7030.19,7448.06,6650.51
250,Roleta,10,6615.66,7286.77,6323.29
250,Roleta,10,6548.55,7202.33,6548.39
250,Roleta,10,6810.15,7142.45,6306.98
250,Roleta,10,7289.05,7644.3,7099.08
250,Roleta,10,7192.11,7461.27,7039.61
250,Roleta,10,6846.28,7413.69,6681.29
250,Roleta,10,7080.47,7477.2,6526.06
250,Roleta,10,6361.25,6785.2,5790.44
250,Roleta,10,7633.86,7716.66,7014.76
250,Roleta,10,6866.31,7196.33,6373.56
250,Roleta,10,7363.44,7388.92,6826.14
250,Roleta,10,6793.67,7105.17,6341.71
250,Roleta,10,6372.42,6624.95,5918.01
250,Roleta,10,7687.1,7871.42,7091.24
250,Roleta,10,7335.54,7669.11,7137.98
250,Roleta,10,6866.15,7031.58,6495.86
250,Roleta,10,6886.15,7356.9,6665.73
250,Roleta,10,6948.84,6951.88,6002.03
250,Roleta,10,7126.09,7163.46,6540.95
250,Roleta,10,7433.05,7755.71,6799.75
250,Roleta,10,7573.82,7500.97,6796.08
250,Roleta,10,7254.58,7698.98,7018.92
250,Roleta,10,7279.13,7910.18,6995.29
250,Roleta,10,7024.42,7295.52,6837.21
250,Roleta,10,7736.68,7953.64,6940.76
250,Roleta,10,6832.92,7128.1,6211.79
250,Roleta,10,7294.86,8010.31,7188.98
250,Roleta,10,6879.06,7127.27,6157.68
250,Roleta,10,7210.93,7540.86,6973.47
250,Roleta,10,7232.8,7294.12,6513.68
250,Roleta,10,7427.27,7880.12,7055.78
250,Roleta,10,6563.46,6855.67,6021.73
250,Roleta,10,7736.17,7649.42,7232.66
250,Roleta,10,7844.64,8133.11,7141.62
250,Roleta,10,7298.39,7454.18,6609.82
250,Roleta,10,6557.47,7267.69,6371.92
250,Roleta,10,7339.35,7641.54,6566.13
250,Roleta,10,7203.62,7306.86,6465.14
250,Roleta,10,7215.1,7547.3,6767.6
250,Roleta,10,7683.58,7832.18,7132.27
250,Roleta,10,5725.66,6321.07,5261.77
250,Roleta,10,7327.18,7252.1,6733.73
250,Roleta,10,7007.49,7435.1,6632.22
250,Roleta,10,6589.12,7027.32,6092.86
250,Roleta,10,7108.24,7281.11,6582.53
250,Roleta,10,7386.35,7706.75,6992.84
250,Roleta,10,7229.35,7619.5,7138.29
250,Roleta,10,6802.11,7290.62,6073.24
250,Roleta,10,7188.8,7218.7,6775.46
250,Roleta,10,6994.76,7321.52,6402.36
250,Roleta,10,7427.6,7751.48,6925.26
250,Roleta,10,7566.9,7291.37,6756.53
250,Roleta,10,6847.12,7254.41,6498.56
250,Roleta,10,7282.18,7257.35,6520.46
250,Roleta,10,7422.39,7490,6827.23
250,Roleta,10,6323.29,7083.9,5939.37
250,Roleta,10,6589.32,6796.14,6306.64
250,Roleta,10,6814.41,7006.97,6078.64
250,Roleta,10,7585.64,7746.23,6877.71
250,Roleta,10,7240.39,7677.7,6847.13
250,Roleta,10,7120.74,7399.52,6727.94
250,Roleta,10,7023.87,7223.04,6770.8
250,Roleta,10,7359.49,7769.03,6965.76
250,Roleta,10,6940.11,7350.93,6668.17
250,Roleta,10,6940.11,7350.93,6668.17
250,Roleta,11,7700.97,7177.56,7292.01
250,Roleta,11,7509.3,7282.42,7077.29
250,Roleta,11,7612.63,7717.3,7510.84
250,Roleta,11,7522.88,7263.07,6980.76
250,Roleta,11,7538.21,7229.67,7183.34
250,Roleta,11,7446.08,7012.05,7111.46
250,Roleta,11,7437.41,7222.3,7235.71
250,Roleta,11,7977.59,7720.8,7738.04
250,Roleta,11,7875.97,7732.48,7368.27
250,Roleta,11,7324.86,7622.46,7435.05
250,Roleta,11,7557.13,7093.36,7141.76
250,Roleta,11,7780.59,7287.81,7296.21
250,Roleta,11,7511.04,7189.65,6971.05
250,Roleta,11,7611.54,7594.87,7196.19
250,Roleta,11,7448.67,7085.91,7279.32
250,Roleta,11,7769.42,7668.49,7511.14
250,Roleta,11,7590.53,7424.28,7397.86
250,Roleta,11,7724.84,7529.29,7758.48
250,Roleta,11,8031.23,8084.41,7889.25
250,Roleta,11,7532.65,7242.39,7024.83
250,Roleta,11,7553.73,7547.14,7133.33
250,Roleta,11,7445.99,7323.04,7364.65
250,Roleta,11,7489.33,7173.6,7157
250,Roleta,11,7396.86,7090.72,6966.5
250,Roleta,11,7419.83,7320.15,7008.95
250,Roleta,11,7896.26,7689.97,7496.29
250,Roleta,11,7466.87,7205.69,7499.08
250,Roleta,11,7198.26,7212.82,6974.29
250,Roleta,11,7922.17,7895.9,7899.01
250,Roleta,11,7704.46,7370.23,7287.86
250,Roleta,11,7829.71,7837.17,7828.53
250,Roleta,11,7573.89,7473.09,7250.39
250,Roleta,11,7290.6,7595.84,7540.12
250,Roleta,11,7558.67,7042.55,7141.87
250,Roleta,11,8100.93,7698.48,7682.87
250,Roleta,11,7818.37,7246.2,7581.98
250,Roleta,11,7130.71,7272.41,7319.17
250,Roleta,11,7939.45,8052.45,7730.92
250,Roleta,11,7602.43,7044.39,6975.78
250,Roleta,11,7522.34,6990.52,7015.3
250,Roleta,11,7476.21,7270.59,7311.6
250,Roleta,11,7971.32,7866,7628.21
250,Roleta,11,7386.25,7061.63,7119.78
250,Roleta,11,7049.27,6835.72,6654.65
250,Roleta,11,7492.64,7097.51,6830.8
250,Roleta,11,7632.47,7632.82,7665.76
250,Roleta,11,7568.15,7234,7039.66
250,Roleta,11,7224.11,6938.15,6701.74
250,Roleta,11,7484.75,7843.58,7586.42
250,Roleta,11,7986.44,8055.68,7694.23
250,Roleta,11,7236.02,6930.55,6857.36
250,Roleta,11,7753.9,7772.13,7570.98
250,Roleta,11,7258.85,7190.92,7151.71
250,Roleta,11,7760.93,7145.22,7053.64
250,Roleta,11,7756.11,7274.54,7072.21
250,Roleta,11,7483.86,7285.48,7166.86
250,Roleta,11,7667.17,7576.6,7366.93
250,Roleta,11,7961.28,7601.04,7701.77
250,Roleta,11,7288.12,6848.25,6807.83
250,Roleta,11,7403.76,7035.06,6910.89
250,Roleta,11,7370.18,7043.67,7081.29
250,Roleta,11,7427.87,6969.94,7000.11
250,Roleta,11,7739.9,7367.03,7332.16
250,Roleta,11,7161.9,6699.51,6867.43
250,Roleta,11,7169,7195.94,6950.12
250,Roleta,11,7820.81,7342.32,7427.27
250,Roleta,11,7311.74,6676.9,6983.6
250,Roleta,11,7796.97,7380.41,7470.08
250,Roleta,11,7451.87,7428.76,7481.47
250,Roleta,11,7764.46,7504.81,7393.03
250,Roleta,11,7598.76,7355.09,7306.16
250,Roleta,11,7460.17,7035.53,6757.34
250,Roleta,11,8062.07,7662.94,7509.97
250,Roleta,11,7269.81,6844.57,6814.95
250,Roleta,11,7769.55,7357.54,7254.43
250,Roleta,11,7784.49,7069.35,7055.79
250,Roleta,11,7166.38,7161.06,7018.56
250,Roleta,11,7739.89,7638.27,7663.9
250,Roleta,11,7932.09,7477.21,7299.94
250,Roleta,11,7536.33,7147.96,7159.6
250,Roleta,11,8113.66,8155.12,7712.56
250,Roleta,11,7648.79,7768.8,7350.27
250,Roleta,11,7448.68,6688.31,6634.19
250,Roleta,11,7366.61,6858.13,6970.45
250,Roleta,11,7430.43,7076.59,6822.9
250,Roleta,11,7322.26,6827.18,7046.87
250,Roleta,11,7453.54,7231.17,6982
250,Roleta,11,7164.83,7081.57,7361.2
250,Roleta,11,7774.77,7707.34,7636.59
250,Roleta,11,8065.91,8051.23,7522.28
250,Roleta,11,7772.22,7340.3,7310.59
250,Roleta,11,7772.22,7340.3,7310.59
250,Roleta,12,7825.12,8214.77,7446.71
250,Roleta,12,7358.94,7657.25,7240.59
250,Roleta,12,7813.19,8279.35,7552.4
250,Roleta,12,7439.23,7814.11,7286.67
250,Roleta,12,7326.79,7417.09,7303.48
250,Roleta,12,7323.47,7818.54,7157.28
250,Roleta,12,7738.48,7887.08,7512.48
250,Roleta,12,7503.36,7467.12,7087.86
250,Roleta,12,7265.34,7558.34,6888.42
250,Roleta,12,7866.24,8161.81,7758.05
250,Roleta,12,7500.99,7676.96,7205.43
250,Roleta,12,8172.8,8018.5,7639.82
250,Roleta,12,7151.35,7396.64,6904.78
250,Roleta,12,7160.44,6965.57,6963.28
250,Roleta,12,7555.1,7581.99,7232.97
250,Roleta,12,7511.18,7546.33,7228.41
250,Roleta,12,7439.58,7599.36,7369.27
250,Roleta,12,7187.92,7642.32,7074.71
250,Roleta,12,7611.47,7877.06,7572.96
250,Roleta,12,7418.18,7876.72,7051.14
250,Roleta,12,7334.26,7961.1,7391
250,Roleta,12,6995.35,6981.64,6795.8
250,Roleta,12,6727.4,6912.87,6499.52
250,Roleta,12,7308.17,7611.38,7042.05
250,Roleta,12,7043.07,7762.91,7205.21
250,Roleta,12,8158.46,8293.37,7638.1
250,Roleta,12,7645.62,7863.97,7423.42
250,Roleta,12,7490.8,7891.01,7125.29
250,Roleta,12,7810.97,7753.57,7313.4
250,Roleta,12,7302.06,7404.16,7041.95
250,Roleta,12,7585.63,7948.28,7216.81
250,Roleta,12,7575.02,7748.27,7176.38
250,Roleta,12,7360.73,7750.85,7086.51
250,Roleta,12,7195.91,7803.36,6966.72
250,Roleta,12,7830.85,8123.44,7512.41
250,Roleta,12,7404.07,7541.43,6950.9
250,Roleta,12,7582.94,7802.58,7623.78
250,Roleta,12,7723.22,7826.66,7382.35
250,Roleta,12,7891.09,8127.61,7575.36
250,Roleta,12,7640.69,7393.71,7002.38
250,Roleta,12,7153.04,7521.69,7087.36
250,Roleta,12,7974.17,8252.33,7804.62
250,Roleta,12,7672.24,7716.65,7426.74
250,Roleta,12,6977.01,7479.1,6673.77
250,Roleta,12,7811.74,8186.36,7401.4
250,Roleta,12,7617.95,8098.42,7456.55
250,Roleta,12,7916.34,8366.4,7597.13
250,Roleta,12,7492.13,7562.71,7423.72
250,Roleta,12,7796.19,7828.99,7592.35
250,Roleta,12,7803.46,7683.21,7351.69
250,Roleta,12,8266.6,8253.78,7616
250,Roleta,12,7447.03,7653.72,7294.49
250,Roleta,12,7769.17,8082.57,7465.38
250,Roleta,12,8201.91,8364.43,7800.9
250,Roleta,12,7787.26,8255.79,7576.87
250,Roleta,12,7604.77,7244.37,7382.67
250,Roleta,12,7819.59,8186,7699.12
250,Roleta,12,7459.8,7885.68,7509.45
250,Roleta,12,7714.07,8242.8,7599.3
250,Roleta,12,8054.75,8261.05,7665.11
250,Roleta,12,7343.42,7535.1,7141.54
250,Roleta,12,7827.6,8083.45,7690.45
250,Roleta,12,7801.22,8004.65,7279.15
250,Roleta,12,7106.7,7650.84,7113.74
250,Roleta,12,7409.6,7719.99,7214.16
250,Roleta,12,7958.17,8485.82,7795.26
250,Roleta,12,7567.29,7944.94,7359.48
250,Roleta,12,7366.54,7763.5,7140.44
250,Roleta,12,6938.36,7627.13,6867.26
250,Roleta,12,7680.62,8160.28,7414.03
250,Roleta,12,8128.59,8349.69,7712.92
250,Roleta,12,7941.33,8173.22,7778.92
250,Roleta,12,7642.44,7863.89,7022.43
250,Roleta,12,7485.42,7758.59,7307.87
250,Roleta,12,7766.27,8076.31,7304.91
250,Roleta,12,7107.77,7817.74,7069.32
250,Roleta,12,7658.62,7556.97,7359.44
250,Roleta,12,7693.45,7690.24,7296.94
250,Roleta,12,7884.24,7866.21,7183.23
250,Roleta,12,7832.75,8270.23,7502.29
250,Roleta,12,6998.18,7160.08,6767.96
250,Roleta,12,7546.81,7702.32,7011.86
250,Roleta,12,6684.6,6899.19,6557.49
250,Roleta,12,7997.42,8091.73,7828.09
250,Roleta,12,7467.36,7968.3,7039.22
250,Roleta,12,7469.41,7778.47,7192.34
250,Roleta,12,7517.43,7279.79,6902.78
250,Roleta,12,7769.44,8279.81,7491.05
250,Roleta,12,7877.77,8452.41,7682.65
250,Roleta,12,7946.87,8146.17,7623.6
250,Roleta,12,8020.59,8263.88,7735.32
250,Roleta,12,8020.59,8263.88,7735.32
250,Roleta,13,7022.41,7034.54,6968.57
250,Roleta,13,6444.57,6307.9,6945.86
250,Roleta,13,6979.88,7124.49,7366.99
250,Roleta,13,6784.55,6806.13,7236.9
250,Roleta,13,6961.15,6815.65,6982.07
250,Roleta,13,7262.11,7566.97,7617.48
250,Roleta,13,6790.81,6992.55,6851.08
250,Roleta,13,6859,6980.49,7229.35
250,Roleta,13,7404.3,7977.74,7816.28
250,Roleta,13,6539.67,6564.48,6709.91
250,Roleta,13,6712.88,7227.35,6915.73
250,Roleta,13,7077.53,7391.99,7447.6
250,Roleta,13,7380.54,7451.75,7469.37
250,Roleta,13,7476.68,7610.91,7529.75
250,Roleta,13,6966.54,6873.7,7214.43
250,Roleta,13,6921.47,7320.22,7240.52
250,Roleta,13,6460.09,6819.34,6870.81
250,Roleta,13,7074.11,7098.16,7153.97
250,Roleta,13,6787.86,7188.85,7147.3
250,Roleta,13,6201.49,6590.53,6643.82
250,Roleta,13,7221.37,7253.13,7434.11
250,Roleta,13,7313.13,7320.02,7547.69
250,Roleta,13,7043.15,6772.68,7053.79
250,Roleta,13,7053.13,7142.02,7408.49
250,Roleta,13,7137.41,7070.15,7614.99
250,Roleta,13,7755.67,7254.28,7818.39
250,Roleta,13,6755.49,6713.1,7178.11
250,Roleta,13,7082.38,7653.6,7356.19
250,Roleta,13,6318.55,6890.7,6787.69
250,Roleta,13,6894.58,7514.6,7848.44
250,Roleta,13,6907.74,7246.87,7417.15
250,Roleta,13,7252.99,7167.14,7298.36
250,Roleta,13,6776.79,7247.57,7017.13
250,Roleta,13,6885.33,7369.08,7190.55
250,Roleta,13,6640.92,6862.66,7054.59
250,Roleta,13,7002.73,7383.83,7492.32
250,Roleta,13,6585.1,6589.1,6667.72
250,Roleta,13,7302.99,7599.74,7616.18
250,Roleta,13,6976.8,7245.88,7370.19
250,Roleta,13,7125.57,7056.14,7164.38
250,Roleta,13,7492.83,7733.08,7695.93
250,Roleta,13,6947.15,7072.48,7241.72
250,Roleta,13,6950.92,6557.49,6822.74
250,Roleta,13,6919.33,6687.35,7228.19
250,Roleta,13,6934.2,7205.96,7386.97
250,Roleta,13,6552.75,6971.63,6974.38
250,Roleta,13,6817.04,7074.37,7192.65
250,Roleta,13,6902.31,6964.08,7192.57
250,Roleta,13,6489.08,6940.95,7122.3
250,Roleta,13,7328.23,7617.63,7538.36
250,Roleta,13,6869,7032.15,7009.86
250,Roleta,13,7257.53,7027.16,7484.03
250,Roleta,13,6819.48,7026.74,7112.82
250,Roleta,13,7509.88,7620.43,7760.13
250,Roleta,13,6995.11,7402.33,7460.12
250,Roleta,13,7065.17,7012.57,7131.48
250,Roleta,13,6891.82,7326.5,7342.92
250,Roleta,13,7320.11,7494.12,7574.75
250,Roleta,13,7514.33,7765.97,7811.21
